Date,NPS Latvia,NPS Lithuania,NPS Finland,NPS Estonia
2022-01-21 01:00:00,77.39,77.39,15.14,77.39
2022-01-21 02:00:00,75.6,75.6,15.04,75.6
2022-01-21 03:00:00,75.11,75.11,15.05,75.11
2022-01-21 04:00:00,75.14,75.14,15.16,75.14
2022-01-21 05:00:00,88.57,88.57,15.47,88.57
2022-01-21 06:00:00,82.76,82.76,49.96,82.76
2022-01-21 07:00:00,117.75,117.75,117.75,117.75
2022-01-21 08:00:00,145.98,145.98,142.9,145.98
2022-01-21 09:00:00,165.0,165.0,140.31,165.0
2022-01-21 10:00:00,145.09,145.09,134.95,145.09
2022-01-21 11:00:00,144.15,144.15,143.56,144.15
2022-01-21 12:00:00,142.68,142.68,138.43,142.68
2022-01-21 13:00:00,141.36,141.36,135.83,141.36
2022-01-21 14:00:00,144.47,144.47,137.08,144.47
2022-01-21 15:00:00,142.72,142.72,142.72,142.72
2022-01-21 16:00:00,143.76,143.76,143.76,143.76
2022-01-21 17:00:00,145.69,145.69,145.69,145.69
2022-01-21 18:00:00,157.12,157.12,157.12,157.12
2022-01-21 19:00:00,154.52,154.52,154.52,154.52
2022-01-21 20:00:00,142.31,142.31,142.31,142.31
2022-01-21 21:00:00,136.78,136.78,136.78,136.78
2022-01-21 22:00:00,132.25,132.25,132.25,132.25
2022-01-21 23:00:00,133.59,133.59,133.59,133.59
2022-01-22 00:00:00,120.01,120.01,120.01,120.01
2022-01-22 01:00:00,123.58,123.58,123.58,123.58
2022-01-22 02:00:00,120.3,120.3,120.3,120.3
2022-01-22 03:00:00,119.99,119.99,119.99,119.99
2022-01-22 04:00:00,121.8,121.8,121.8,121.8
2022-01-22 05:00:00,123.57,123.57,123.57,123.57
2022-01-22 06:00:00,123.68,123.68,123.68,123.68
2022-01-22 07:00:00,120.0,120.0,120.0,120.0
2022-01-22 08:00:00,148.35,148.35,148.35,148.35
2022-01-22 09:00:00,181.54,181.54,181.54,181.54
2022-01-22 10:00:00,202.48,202.48,202.48,202.48
2022-01-22 11:00:00,206.18,206.18,206.18,206.18
2022-01-22 12:00:00,204.66,204.66,204.66,204.66
2022-01-22 13:00:00,196.01,196.01,196.01,196.01
2022-01-22 14:00:00,184.01,184.01,184.01,184.01
2022-01-22 15:00:00,185.88,185.88,185.88,185.88
2022-01-22 16:00:00,191.78,191.78,191.78,191.78
2022-01-22 17:00:00,197.25,197.25,197.25,197.25
2022-01-22 18:00:00,222.31,222.31,222.31,222.31
2022-01-22 19:00:00,225.28,225.28,225.28,225.28
2022-01-22 20:00:00,179.88,179.88,157.29,179.88
2022-01-22 21:00:00,145.78,145.78,145.78,145.78
2022-01-22 22:00:00,190.31,190.31,141.51,190.31
2022-01-22 23:00:00,190.36,190.36,138.48,190.36
2022-01-23 00:00:00,134.65,134.65,134.65,134.65
2022-01-23 01:00:00,121.29,121.29,87.93,121.29
2022-01-23 02:00:00,107.7,107.7,66.78,107.7
2022-01-23 03:00:00,93.75,93.75,59.29,93.75
2022-01-23 04:00:00,93.35,93.35,56.58,93.35
2022-01-23 05:00:00,93.75,93.75,64.4,93.75
2022-01-23 06:00:00,110.03,110.03,80.05,110.03
2022-01-23 07:00:00,105.26,105.26,82.99,105.26
2022-01-23 08:00:00,111.92,111.92,83.26,111.92
2022-01-23 09:00:00,133.46,133.46,91.21,133.46
2022-01-23 10:00:00,139.14,139.14,99.96,139.14
2022-01-23 11:00:00,187.81,187.81,115.98,187.81
2022-01-23 12:00:00,189.99,189.99,107.12,189.99
2022-01-23 13:00:00,190.71,190.71,111.66,190.71
2022-01-23 14:00:00,186.29,186.29,87.66,186.29
2022-01-23 15:00:00,184.49,184.49,99.34,184.49
2022-01-23 16:00:00,190.0,190.0,108.02,190.0
2022-01-23 17:00:00,198.36,198.36,109.42,198.36
2022-01-23 18:00:00,214.95,214.95,105.47,214.95
2022-01-23 19:00:00,205.85,205.85,98.01,205.85
2022-01-23 20:00:00,198.66,198.66,70.94,198.66
2022-01-23 21:00:00,198.62,198.62,52.02,198.62
2022-01-23 22:00:00,183.67,183.67,74.89,183.67
2022-01-23 23:00:00,110.34,110.34,37.91,110.34
2022-01-24 00:00:00,110.09,110.09,11.66,110.09
2022-01-24 01:00:00,12.23,12.23,12.23,12.23
2022-01-24 02:00:00,11.67,11.67,11.67,11.67
2022-01-24 03:00:00,11.06,11.06,11.06,11.06
2022-01-24 04:00:00,10.51,10.51,10.51,10.51
2022-01-24 05:00:00,11.02,11.02,11.02,11.02
2022-01-24 06:00:00,143.21,143.21,11.09,143.21
2022-01-24 07:00:00,198.45,198.45,11.84,198.45
2022-01-24 08:00:00,198.45,198.45,99.92,198.45
2022-01-24 09:00:00,198.47,198.47,115.0,198.47
2022-01-24 10:00:00,198.46,198.46,100.1,198.46
2022-01-24 11:00:00,198.44,198.44,115.94,198.44
2022-01-24 12:00:00,198.45,198.45,99.92,198.45
2022-01-24 13:00:00,198.44,198.44,74.5,198.44
2022-01-24 14:00:00,198.41,198.41,61.6,198.41
2022-01-24 15:00:00,198.41,198.41,67.28,198.41
2022-01-24 16:00:00,198.43,198.43,99.0,198.43
2022-01-24 17:00:00,198.49,198.49,132.55,198.49
2022-01-24 18:00:00,198.45,198.45,136.87,198.45
2022-01-24 19:00:00,198.45,198.45,136.38,198.45
2022-01-24 20:00:00,155.09,155.09,87.91,155.09
2022-01-24 21:00:00,155.02,155.02,32.2,155.02
2022-01-24 22:00:00,198.46,198.46,17.94,198.46
2022-01-24 23:00:00,158.38,158.38,16.94,158.38
2022-01-25 00:00:00,100.06,100.06,11.58,100.06
2022-01-25 01:00:00,143.29,143.29,23.23,143.29
2022-01-25 02:00:00,136.57,136.57,12.92,136.57
2022-01-25 03:00:00,129.95,129.95,13.62,129.95
2022-01-25 04:00:00,129.94,129.94,19.88,129.94
2022-01-25 05:00:00,130.75,130.75,19.0,130.75
2022-01-25 06:00:00,143.16,143.16,71.08,143.16
2022-01-25 07:00:00,198.48,198.48,137.61,137.61
2022-01-25 08:00:00,198.48,198.48,148.9,148.9
2022-01-25 09:00:00,198.43,198.43,165.48,165.48
2022-01-25 10:00:00,198.43,198.43,152.76,152.76
2022-01-25 11:00:00,198.48,198.48,159.9,159.9
2022-01-25 12:00:00,179.96,179.96,173.45,173.45
2022-01-25 13:00:00,185.06,185.06,174.72,174.72
2022-01-25 14:00:00,185.03,185.03,172.45,172.45
2022-01-25 15:00:00,177.11,177.11,177.11,177.11
2022-01-25 16:00:00,185.04,185.04,185.04,185.04
2022-01-25 17:00:00,250.77,250.77,250.77,250.77
2022-01-25 18:00:00,259.95,349.97,259.95,259.95
2022-01-25 19:00:00,254.85,300.43,254.85,254.85
2022-01-25 20:00:00,198.44,198.67,198.44,198.44
2022-01-25 21:00:00,152.86,152.86,148.43,148.43
2022-01-25 22:00:00,198.41,198.41,144.98,144.98
2022-01-25 23:00:00,140.58,140.58,140.58,140.58
2022-01-26 00:00:00,134.13,134.13,134.13,134.13
2022-01-26 01:00:00,155.78,155.78,81.32,155.78
2022-01-26 02:00:00,113.43,113.43,73.4,113.43
2022-01-26 03:00:00,88.65,88.65,51.8,88.65
2022-01-26 04:00:00,113.43,113.43,25.99,113.43
2022-01-26 05:00:00,151.5,151.5,37.27,151.5
2022-01-26 06:00:00,215.09,215.09,95.91,215.09
2022-01-26 07:00:00,226.24,226.24,100.01,226.24
2022-01-26 08:00:00,226.28,226.28,128.8,226.28
2022-01-26 09:00:00,290.51,312.32,130.95,290.51
2022-01-26 10:00:00,226.3,312.69,129.29,226.3
2022-01-26 11:00:00,226.27,226.27,128.14,226.27
2022-01-26 12:00:00,226.21,226.21,127.41,226.21
2022-01-26 13:00:00,226.21,226.21,124.96,226.21
2022-01-26 14:00:00,147.0,147.0,115.82,147.0
2022-01-26 15:00:00,226.2,226.2,115.78,115.78
2022-01-26 16:00:00,225.06,225.06,119.96,119.96
2022-01-26 17:00:00,226.26,226.26,125.89,125.89
2022-01-26 18:00:00,226.23,226.23,134.31,134.31
2022-01-26 19:00:00,143.93,143.93,131.94,131.94
2022-01-26 20:00:00,141.43,141.43,125.8,141.43
2022-01-26 21:00:00,143.93,143.93,90.59,143.93
2022-01-26 22:00:00,171.34,171.34,74.88,171.34
2022-01-26 23:00:00,142.94,142.94,77.01,142.94
2022-01-27 00:00:00,101.94,101.94,73.99,101.94
2022-01-27 01:00:00,98.99,98.99,69.91,98.99
2022-01-27 02:00:00,104.79,104.79,57.6,104.79
2022-01-27 03:00:00,98.91,98.91,58.81,98.91
2022-01-27 04:00:00,100.94,100.94,70.03,100.94
2022-01-27 05:00:00,98.92,98.92,96.65,98.92
2022-01-27 06:00:00,103.79,103.79,103.79,103.79
2022-01-27 07:00:00,139.55,139.55,139.55,139.55
2022-01-27 08:00:00,215.0,215.0,215.0,215.0
2022-01-27 09:00:00,219.71,219.71,142.45,219.71
2022-01-27 10:00:00,228.93,228.93,156.2,228.93
2022-01-27 11:00:00,230.0,230.0,184.17,230.0
2022-01-27 12:00:00,225.09,225.09,225.09,225.09
2022-01-27 13:00:00,177.07,177.07,177.07,177.07
2022-01-27 14:00:00,148.9,148.9,148.9,148.9
2022-01-27 15:00:00,225.05,225.05,196.03,225.05
2022-01-27 16:00:00,148.99,148.99,148.99,148.99
2022-01-27 17:00:00,174.51,174.51,174.51,174.51
2022-01-27 18:00:00,200.02,200.02,200.02,200.02
2022-01-27 19:00:00,142.43,142.43,142.43,142.43
2022-01-27 20:00:00,184.02,184.02,180.73,184.02
2022-01-27 21:00:00,109.02,109.02,109.02,109.02
2022-01-27 22:00:00,98.47,98.47,98.47,98.47
2022-01-27 23:00:00,98.56,98.56,98.56,98.56
2022-01-28 00:00:00,89.39,89.39,89.39,89.39
2022-01-28 01:00:00,92.12,92.12,84.97,92.12
2022-01-28 02:00:00,81.93,81.93,67.84,81.93
2022-01-28 03:00:00,73.08,73.08,61.32,73.08
2022-01-28 04:00:00,73.97,73.97,71.05,73.97
2022-01-28 05:00:00,82.1,82.1,82.1,82.1
2022-01-28 06:00:00,100.91,100.91,100.91,100.91
2022-01-28 07:00:00,142.47,142.47,142.47,142.47
2022-01-28 08:00:00,142.46,142.46,142.46,142.46
2022-01-28 09:00:00,142.46,142.46,142.46,142.46
2022-01-28 10:00:00,142.57,142.57,142.57,142.57
2022-01-28 11:00:00,143.36,143.36,143.36,143.36
2022-01-28 12:00:00,143.79,143.79,143.79,143.79
2022-01-28 13:00:00,143.24,143.24,143.24,143.24
2022-01-28 14:00:00,142.48,142.48,142.48,142.48
2022-01-28 15:00:00,142.27,142.27,142.27,142.27
2022-01-28 16:00:00,143.14,143.14,143.14,143.14
2022-01-28 17:00:00,148.82,148.82,148.82,148.82
2022-01-28 18:00:00,150.17,150.17,150.17,150.17
2022-01-28 19:00:00,147.47,147.47,147.47,147.47
2022-01-28 20:00:00,142.07,142.07,142.07,142.07
2022-01-28 21:00:00,136.92,136.92,136.92,136.92
2022-01-28 22:00:00,177.8,177.8,136.36,177.8
2022-01-28 23:00:00,142.25,142.25,130.54,142.25
2022-01-29 00:00:00,123.36,123.36,79.9,123.36
2022-01-29 01:00:00,126.93,126.93,25.72,126.93
2022-01-29 02:00:00,115.01,115.01,15.99,115.01
2022-01-29 03:00:00,105.64,105.64,34.53,105.64
2022-01-29 04:00:00,110.09,110.09,16.96,110.09
2022-01-29 05:00:00,112.96,112.96,41.74,112.96
2022-01-29 06:00:00,114.7,114.7,42.58,114.7
2022-01-29 07:00:00,188.44,188.44,15.95,188.44
2022-01-29 08:00:00,220.1,220.1,23.94,220.1
2022-01-29 09:00:00,170.06,170.06,15.98,170.06
2022-01-29 10:00:00,220.0,220.0,15.96,220.0
2022-01-29 11:00:00,219.95,219.95,17.19,219.95
2022-01-29 12:00:00,170.05,170.05,17.62,170.05
2022-01-29 13:00:00,134.52,134.52,17.93,134.52
2022-01-29 14:00:00,131.35,131.35,17.51,131.35
2022-01-29 15:00:00,122.34,122.34,17.23,122.34
2022-01-29 16:00:00,142.3,142.3,23.9,142.3
2022-01-29 17:00:00,150.0,150.0,24.91,150.0
2022-01-29 18:00:00,134.7,134.7,40.08,134.7
2022-01-29 19:00:00,127.0,127.0,23.99,127.0
2022-01-29 20:00:00,130.22,130.22,16.37,130.22
2022-01-29 21:00:00,101.29,101.29,14.68,101.29
2022-01-29 22:00:00,94.97,94.97,17.95,94.97
2022-01-29 23:00:00,88.81,88.81,15.99,88.81
2022-01-30 00:00:00,65.06,65.06,15.9,65.06
2022-01-30 01:00:00,58.13,58.13,13.03,58.13
2022-01-30 02:00:00,44.78,44.78,4.6,44.78
2022-01-30 03:00:00,34.93,34.93,10.03,34.93
2022-01-30 04:00:00,31.96,31.96,10.01,31.96
2022-01-30 05:00:00,34.71,34.71,10.15,34.71
2022-01-30 06:00:00,42.99,42.99,11.1,42.99
2022-01-30 07:00:00,53.3,53.3,4.01,53.3
2022-01-30 08:00:00,58.86,58.86,9.95,58.86
2022-01-30 09:00:00,72.87,72.87,11.09,72.87
2022-01-30 10:00:00,88.91,88.91,24.33,88.91
2022-01-30 11:00:00,92.83,92.83,34.11,92.83
2022-01-30 12:00:00,92.05,92.05,32.18,92.05
2022-01-30 13:00:00,89.44,89.44,33.56,89.44
2022-01-30 14:00:00,88.45,88.45,30.0,88.45
2022-01-30 15:00:00,90.06,90.06,31.96,90.06
2022-01-30 16:00:00,91.76,91.76,48.34,91.76
2022-01-30 17:00:00,99.09,99.09,44.42,99.09
2022-01-30 18:00:00,95.27,95.27,82.82,95.27
2022-01-30 19:00:00,97.77,97.77,94.95,97.77
2022-01-30 20:00:00,97.81,97.81,85.6,97.81
2022-01-30 21:00:00,92.94,92.94,60.08,92.94
2022-01-30 22:00:00,98.62,98.62,80.69,98.62
2022-01-30 23:00:00,90.7,90.7,81.45,90.7
2022-01-31 00:00:00,79.26,79.26,55.35,79.26
2022-01-31 01:00:00,50.39,50.39,50.39,50.39
2022-01-31 02:00:00,48.33,48.33,48.33,48.33
2022-01-31 03:00:00,55.89,55.89,55.89,55.89
2022-01-31 04:00:00,60.09,60.09,60.09,60.09
2022-01-31 05:00:00,97.73,97.73,97.73,97.73
2022-01-31 06:00:00,132.85,132.85,132.85,132.85
2022-01-31 07:00:00,182.03,182.03,143.29,182.03
2022-01-31 08:00:00,234.24,234.24,234.24,234.24
2022-01-31 09:00:00,242.95,242.95,242.95,242.95
2022-01-31 10:00:00,245.87,245.87,245.87,245.87
2022-01-31 11:00:00,242.13,242.13,242.13,242.13
2022-01-31 12:00:00,237.58,237.58,237.58,237.58
2022-01-31 13:00:00,230.0,230.0,230.0,230.0
2022-01-31 14:00:00,216.2,216.2,202.68,216.2
2022-01-31 15:00:00,197.54,197.54,195.61,197.54
2022-01-31 16:00:00,190.95,190.95,190.95,190.95
2022-01-31 17:00:00,225.05,225.05,193.24,225.05
2022-01-31 18:00:00,240.67,240.67,240.67,240.67
2022-01-31 19:00:00,247.84,247.84,247.84,247.84
2022-01-31 20:00:00,218.65,218.65,218.65,218.65
2022-01-31 21:00:00,174.98,174.98,174.98,174.98
2022-01-31 22:00:00,210.56,210.56,169.12,169.12
2022-01-31 23:00:00,151.25,151.25,151.25,151.25
2022-02-01 00:00:00,142.18,142.18,142.18,142.18
2022-02-01 01:00:00,160.15,160.15,140.75,140.75
2022-02-01 02:00:00,150.12,150.12,138.99,138.99
2022-02-01 03:00:00,141.42,141.42,135.51,135.51
2022-02-01 04:00:00,139.24,139.24,130.83,130.83
2022-02-01 05:00:00,141.23,141.23,137.54,137.54
2022-02-01 06:00:00,152.25,152.25,143.44,143.44
2022-02-01 07:00:00,185.0,185.0,147.41,185.0
2022-02-01 08:00:00,233.43,233.43,233.43,233.43
2022-02-01 09:00:00,243.72,243.72,243.72,243.72
2022-02-01 10:00:00,230.0,230.0,207.89,230.0
2022-02-01 11:00:00,204.91,204.91,204.91,204.91
2022-02-01 12:00:00,201.97,201.97,168.66,201.97
2022-02-01 13:00:00,201.83,201.83,142.52,201.83
2022-02-01 14:00:00,220.03,220.03,138.7,220.03
2022-02-01 15:00:00,210.03,210.03,134.12,210.03
2022-02-01 16:00:00,220.1,220.1,131.43,220.1
2022-02-01 17:00:00,234.93,234.93,135.75,234.93
2022-02-01 18:00:00,246.91,246.91,131.45,246.91
2022-02-01 19:00:00,246.98,246.98,133.15,246.98
2022-02-01 20:00:00,225.07,225.07,142.13,225.07
2022-02-01 21:00:00,146.93,146.93,123.72,146.93
2022-02-01 22:00:00,119.96,119.96,119.96,119.96
2022-02-01 23:00:00,118.88,118.88,118.88,118.88
2022-02-02 00:00:00,102.26,102.26,102.26,102.26
2022-02-02 01:00:00,109.6,109.6,99.99,109.6
2022-02-02 02:00:00,109.6,109.6,82.76,109.6
2022-02-02 03:00:00,109.05,109.05,75.17,109.05
2022-02-02 04:00:00,109.58,109.58,91.93,109.58
2022-02-02 05:00:00,110.53,110.53,110.53,110.53
2022-02-02 06:00:00,128.79,128.79,128.79,128.79
2022-02-02 07:00:00,132.88,132.88,132.88,132.88
2022-02-02 08:00:00,143.34,143.34,143.34,143.34
2022-02-02 09:00:00,155.06,155.06,155.06,155.06
2022-02-02 10:00:00,215.87,215.87,215.87,215.87
2022-02-02 11:00:00,220.08,220.08,220.08,220.08
2022-02-02 12:00:00,176.02,176.02,176.02,176.02
2022-02-02 13:00:00,174.04,174.04,174.04,174.04
2022-02-02 14:00:00,159.37,159.37,159.37,159.37
2022-02-02 15:00:00,154.25,154.25,151.4,154.25
2022-02-02 16:00:00,188.46,188.46,188.46,188.46
2022-02-02 17:00:00,196.69,196.69,196.69,196.69
2022-02-02 18:00:00,238.01,238.01,238.01,238.01
2022-02-02 19:00:00,266.9,266.9,266.9,266.9
2022-02-02 20:00:00,258.64,258.64,258.64,258.64
2022-02-02 21:00:00,231.31,231.31,231.31,231.31
2022-02-02 22:00:00,187.4,187.4,187.4,187.4
2022-02-02 23:00:00,154.96,154.96,154.96,154.96
2022-02-03 00:00:00,142.57,142.57,142.57,142.57
2022-02-03 01:00:00,137.02,137.02,137.02,137.02
2022-02-03 02:00:00,136.06,136.06,135.89,136.06
2022-02-03 03:00:00,134.78,134.78,134.78,134.78
2022-02-03 04:00:00,134.87,134.87,134.87,134.87
2022-02-03 05:00:00,136.98,136.98,136.98,136.98
2022-02-03 06:00:00,141.51,141.51,141.51,141.51
2022-02-03 07:00:00,192.17,192.17,192.17,192.17
2022-02-03 08:00:00,212.62,212.62,212.62,212.62
2022-02-03 09:00:00,226.97,226.97,226.97,226.97
2022-02-03 10:00:00,223.33,223.33,223.33,223.33
2022-02-03 11:00:00,213.26,213.26,213.26,213.26
2022-02-03 12:00:00,209.0,209.0,209.0,209.0
2022-02-03 13:00:00,195.95,195.95,195.95,195.95
2022-02-03 14:00:00,192.68,192.68,192.68,192.68
2022-02-03 15:00:00,194.9,194.9,194.9,194.9
2022-02-03 16:00:00,204.64,204.64,204.64,204.64
2022-02-03 17:00:00,207.61,207.61,207.61,207.61
2022-02-03 18:00:00,224.15,224.15,224.15,224.15
2022-02-03 19:00:00,236.41,236.41,236.41,236.41
2022-02-03 20:00:00,164.95,164.95,164.95,164.95
2022-02-03 21:00:00,138.38,138.38,138.38,138.38
2022-02-03 22:00:00,135.46,135.46,135.46,135.46
2022-02-03 23:00:00,132.92,132.92,132.92,132.92
2022-02-04 00:00:00,119.92,119.92,119.92,119.92
2022-02-04 01:00:00,138.71,138.71,94.07,138.71
2022-02-04 02:00:00,96.3,96.3,75.87,96.3
2022-02-04 03:00:00,96.21,96.21,79.35,96.21
2022-02-04 04:00:00,96.22,96.22,72.94,96.22
2022-02-04 05:00:00,80.07,80.07,80.07,80.07
2022-02-04 06:00:00,124.91,124.91,124.91,124.91
2022-02-04 07:00:00,165.16,165.16,154.96,165.16
2022-02-04 08:00:00,145.89,145.89,128.56,145.89
2022-02-04 09:00:00,179.21,179.21,129.69,179.21
2022-02-04 10:00:00,196.68,196.68,115.46,196.68
2022-02-04 11:00:00,196.62,196.62,77.47,196.62
2022-02-04 12:00:00,194.4,194.4,52.84,194.4
2022-02-04 13:00:00,193.45,193.45,46.23,193.45
2022-02-04 14:00:00,178.04,178.04,36.79,178.04
2022-02-04 15:00:00,176.04,176.04,36.34,176.04
2022-02-04 16:00:00,148.44,148.44,36.04,148.44
2022-02-04 17:00:00,149.79,149.79,82.49,149.79
2022-02-04 18:00:00,144.39,144.39,125.36,144.39
2022-02-04 19:00:00,140.43,140.43,125.0,140.43
2022-02-04 20:00:00,50.11,50.11,50.11,50.11
2022-02-04 21:00:00,21.97,21.97,21.97,21.97
2022-02-04 22:00:00,20.1,20.1,20.1,20.1
2022-02-04 23:00:00,75.04,75.04,48.63,75.04
2022-02-05 00:00:00,75.04,75.04,15.91,75.04
2022-02-05 01:00:00,16.0,16.0,16.0,16.0
2022-02-05 02:00:00,15.91,15.91,15.91,15.91
2022-02-05 03:00:00,15.26,15.26,15.26,15.26
2022-02-05 04:00:00,16.9,16.9,16.9,16.9
2022-02-05 05:00:00,21.28,21.28,21.28,21.28
2022-02-05 06:00:00,83.74,83.74,33.99,83.74
2022-02-05 07:00:00,75.04,75.04,42.68,75.04
2022-02-05 08:00:00,93.42,93.42,45.22,93.42
2022-02-05 09:00:00,97.53,97.53,64.3,97.53
2022-02-05 10:00:00,103.27,103.27,86.09,103.27
2022-02-05 11:00:00,107.67,107.67,107.67,107.67
2022-02-05 12:00:00,106.26,106.26,83.14,106.26
2022-02-05 13:00:00,59.36,59.36,59.36,59.36
2022-02-05 14:00:00,84.16,84.16,84.16,84.16
2022-02-05 15:00:00,45.07,45.07,45.07,45.07
2022-02-05 16:00:00,40.8,40.8,40.8,40.8
2022-02-05 17:00:00,99.81,99.81,83.75,99.81
2022-02-05 18:00:00,124.28,124.28,124.28,124.28
2022-02-05 19:00:00,99.85,99.85,99.85,99.85
2022-02-05 20:00:00,70.04,70.04,48.69,70.04
2022-02-05 21:00:00,99.83,99.83,32.89,99.83
2022-02-05 22:00:00,97.71,97.71,89.51,97.71
2022-02-05 23:00:00,97.06,97.06,93.55,97.06
2022-02-06 00:00:00,65.08,65.08,65.08,65.08
2022-02-06 01:00:00,69.74,69.74,23.08,69.74
2022-02-06 02:00:00,56.96,56.96,27.97,56.96
2022-02-06 03:00:00,43.82,43.82,20.64,43.82
2022-02-06 04:00:00,40.71,40.71,20.03,40.71
2022-02-06 05:00:00,39.02,39.02,20.05,39.02
2022-02-06 06:00:00,42.71,42.71,24.98,42.71
2022-02-06 07:00:00,56.42,56.42,14.95,56.42
2022-02-06 08:00:00,70.0,70.0,18.94,70.0
2022-02-06 09:00:00,86.31,86.31,11.86,86.31
2022-02-06 10:00:00,102.53,102.53,12.36,102.53
2022-02-06 11:00:00,111.67,111.67,13.75,111.67
2022-02-06 12:00:00,118.75,118.75,20.19,118.75
2022-02-06 13:00:00,121.67,121.67,23.79,121.67
2022-02-06 14:00:00,120.0,120.0,24.23,120.0
2022-02-06 15:00:00,119.12,119.12,24.25,119.12
2022-02-06 16:00:00,119.6,119.6,34.17,119.6
2022-02-06 17:00:00,125.0,125.0,76.54,125.0
2022-02-06 18:00:00,134.51,134.51,75.1,134.51
2022-02-06 19:00:00,122.0,122.0,119.92,122.0
2022-02-06 20:00:00,121.0,121.0,81.71,121.0
2022-02-06 21:00:00,118.48,118.48,88.75,118.48
2022-02-06 22:00:00,108.27,108.27,88.19,108.27
2022-02-06 23:00:00,112.47,112.47,74.61,112.47
2022-02-07 00:00:00,94.96,94.96,36.84,94.96
2022-02-07 01:00:00,20.04,20.04,20.04,20.04
2022-02-07 02:00:00,15.91,15.91,15.91,15.91
2022-02-07 03:00:00,14.27,14.27,14.27,14.27
2022-02-07 04:00:00,13.83,13.83,13.83,13.83
2022-02-07 05:00:00,24.0,24.0,24.0,24.0
2022-02-07 06:00:00,76.54,76.54,76.54,76.54
2022-02-07 07:00:00,122.83,122.83,119.99,122.83
2022-02-07 08:00:00,135.07,135.07,128.07,135.07
2022-02-07 09:00:00,155.0,155.0,130.17,155.0
2022-02-07 10:00:00,127.76,127.76,127.76,127.76
2022-02-07 11:00:00,155.03,155.03,155.03,155.03
2022-02-07 12:00:00,152.5,152.5,152.5,152.5
2022-02-07 13:00:00,168.02,168.02,152.2,168.02
2022-02-07 14:00:00,170.02,170.02,135.08,170.02
2022-02-07 15:00:00,125.0,125.0,125.0,125.0
2022-02-07 16:00:00,126.02,126.02,126.02,126.02
2022-02-07 17:00:00,127.18,127.18,127.18,127.18
2022-02-07 18:00:00,133.35,133.35,133.35,133.35
2022-02-07 19:00:00,135.15,135.15,135.15,135.15
2022-02-07 20:00:00,134.31,134.31,134.31,134.31
2022-02-07 21:00:00,132.09,132.09,132.09,132.09
2022-02-07 22:00:00,126.53,126.53,126.53,126.53
2022-02-07 23:00:00,120.21,120.21,120.21,120.21
2022-02-08 00:00:00,100.28,100.28,100.28,100.28
2022-02-08 01:00:00,100.04,100.04,88.92,100.04
2022-02-08 02:00:00,100.02,100.02,71.17,100.02
2022-02-08 03:00:00,99.66,99.66,75.08,99.66
2022-02-08 04:00:00,100.01,100.01,84.25,100.01
2022-02-08 05:00:00,100.09,100.09,94.66,100.09
2022-02-08 06:00:00,124.99,124.99,124.99,124.99
2022-02-08 07:00:00,144.98,144.98,141.45,144.98
2022-02-08 08:00:00,198.0,198.0,124.98,198.0
2022-02-08 09:00:00,185.98,185.98,124.56,185.98
2022-02-08 10:00:00,160.76,160.76,117.4,160.76
2022-02-08 11:00:00,128.98,128.98,117.15,128.98
2022-02-08 12:00:00,133.1,133.1,119.94,133.1
2022-02-08 13:00:00,138.47,138.47,116.44,138.47
2022-02-08 14:00:00,138.46,138.46,110.67,138.46
2022-02-08 15:00:00,128.98,128.98,109.9,128.98
2022-02-08 16:00:00,131.36,131.36,114.08,131.36
2022-02-08 17:00:00,128.29,128.29,112.6,128.29
2022-02-08 18:00:00,138.45,138.45,115.37,138.45
2022-02-08 19:00:00,133.1,133.1,109.27,133.1
2022-02-08 20:00:00,128.98,128.98,65.08,128.98
2022-02-08 21:00:00,127.87,127.87,31.98,127.87
2022-02-08 22:00:00,114.1,114.1,39.82,114.1
2022-02-08 23:00:00,75.1,75.1,58.13,75.1
2022-02-09 00:00:00,80.04,80.04,32.58,80.04
2022-02-09 01:00:00,102.95,102.95,25.01,102.95
2022-02-09 02:00:00,50.05,50.05,35.23,50.05
2022-02-09 03:00:00,32.23,32.23,32.23,32.23
2022-02-09 04:00:00,101.66,101.66,36.64,101.66
2022-02-09 05:00:00,105.79,105.79,39.62,105.79
2022-02-09 06:00:00,119.34,119.34,119.34,119.34
2022-02-09 07:00:00,144.14,144.14,114.91,144.14
2022-02-09 08:00:00,143.04,143.04,124.9,143.04
2022-02-09 09:00:00,150.59,150.59,127.11,150.59
2022-02-09 10:00:00,148.04,148.04,119.76,148.04
2022-02-09 11:00:00,144.8,144.8,118.94,144.8
2022-02-09 12:00:00,144.69,144.69,90.07,144.69
2022-02-09 13:00:00,141.41,141.41,73.58,141.41
2022-02-09 14:00:00,140.37,140.37,65.0,140.37
2022-02-09 15:00:00,169.55,169.55,84.51,169.55
2022-02-09 16:00:00,134.99,134.99,84.15,134.99
2022-02-09 17:00:00,134.92,134.92,115.38,134.92
2022-02-09 18:00:00,151.94,151.94,125.2,151.94
2022-02-09 19:00:00,143.04,143.04,126.16,143.04
2022-02-09 20:00:00,138.67,138.67,66.48,138.67
2022-02-09 21:00:00,102.98,102.98,41.34,102.98
2022-02-09 22:00:00,92.1,92.1,58.29,92.1
2022-02-09 23:00:00,65.07,65.07,52.6,65.07
2022-02-10 00:00:00,65.06,65.06,17.0,65.06
2022-02-10 01:00:00,11.76,11.76,11.76,11.76
